file,time,class,n_valid_pixels,n_disagree_pixels,fraction_disagree_all_pixels,n_either_positive,n_both_positive,fraction_agreement_given_positive_union,fraction_disagreement_given_positive_union
2020-09-26T11:00:00.000000000.nc,2020-09-26T11:00:00.000000000,Atmospheric River (AR),1038240,27706,0.02668554476806904,48953,21247,0.43402855800461665,0.5659714419953833
2020-09-29T12:00:00.000000000.nc,2020-09-29T12:00:00.000000000,Atmospheric River (AR),1038240,36537,0.03519128525196486,59963,23426,0.39067424912029086,0.6093257508797092
2020-09-30T15:00:00.000000000.nc,2020-09-30T15:00:00.000000000,Atmospheric River (AR),1038240,72043,0.06938954384342734,135790,63747,0.4694528315781722,0.5305471684218278
2020-10-01T09:00:00.000000000.nc,2020-10-01T09:00:00.000000000,Atmospheric River (AR),1038240,45555,0.04387713823393435,111670,66115,0.5920569535237754,0.4079430464762246
2020-10-01T14:00:00.000000000.nc,2020-10-01T14:00:00.000000000,Atmospheric River (AR),1038240,63370,0.06103598397287718,92477,29107,0.314748532067433,0.685251467932567
2020-10-03T10:00:00.000000000.nc,2020-10-03T10:00:00.000000000,Atmospheric River (AR),1038240,42652,0.041081060255817536,86144,43492,0.5048755572065379,0.4951244427934621
2020-10-04T13:00:00.000000000.nc,2020-10-04T13:00:00.000000000,Atmospheric River (AR),1038240,24692,0.023782555093234705,56361,31669,0.5618956370539913,0.43810436294600874
2020-10-05T08:00:00.000000000.nc,2020-10-05T08:00:00.000000000,Atmospheric River (AR),1038240,46628,0.044910617968870394,116121,69493,0.5984533374669526,0.40154666253304744
2020-10-05T22:00:00.000000000.nc,2020-10-05T22:00:00.000000000,Atmospheric River (AR),1038240,42176,0.04062259207890276,92194,50018,0.5425298826387834,0.45747011736121657
2020-10-06T05:00:00.000000000.nc,2020-10-06T05:00:00.000000000,Atmospheric River (AR),1038240,73658,0.07094506087224534,99301,25643,0.25823506309100613,0.7417649369089939
2020-10-07T16:00:00.000000000.nc,2020-10-07T16:00:00.000000000,Atmospheric River (AR),1038240,71584,0.0689474495299738,89275,17691,0.19816297955754691,0.8018370204424531
2020-10-07T18:00:00.000000000.nc,2020-10-07T18:00:00.000000000,Atmospheric River (AR),1038240,71345,0.06871725227307751,129030,57685,0.44706657366503916,0.5529334263349609
2020-10-08T00:00:00.000000000.nc,2020-10-08T00:00:00.000000000,Atmospheric River (AR),1038240,52279,0.05035348281707505,88878,36599,0.4117891941762866,0.5882108058237134
2020-10-09T15:00:00.000000000.nc,2020-10-09T15:00:00.000000000,Atmospheric River (AR),1038240,35982,0.034656726768377256,83630,47648,0.5697476981944278,0.43025230180557217
2020-10-11T04:00:00.000000000.nc,2020-10-11T04:00:00.000000000,Atmospheric River (AR),1038240,58968,0.05679611650485437,80970,22002,0.27173027047054465,0.7282697295294553
2020-10-12T06:00:00.000000000.nc,2020-10-12T06:00:00.000000000,Atmospheric River (AR),1038240,46340,0.04463322545846818,70001,23661,0.33800945700775703,0.6619905429922429
2020-10-17T18:00:00.000000000.nc,2020-10-17T18:00:00.000000000,Atmospheric River (AR),1038240,61685,0.05941304515333642,109863,48178,0.43852798485386346,0.5614720151461365
2020-10-21T07:00:00.000000000.nc,2020-10-21T07:00:00.000000000,Atmospheric River (AR),1038240,45624,0.043943596856218216,67981,22357,0.3288713022756358,0.6711286977243641
2020-10-21T23:00:00.000000000.nc,2020-10-21T23:00:00.000000000,Atmospheric River (AR),1038240,33795,0.0325502773925104,81605,47810,0.5858709637889835,0.4141290362110165
2020-10-23T03:00:00.000000000.nc,2020-10-23T03:00:00.000000000,Atmospheric River (AR),1038240,54708,0.05269301895515488,105300,50592,0.48045584045584044,0.5195441595441596
2020-10-24T05:00:00.000000000.nc,2020-10-24T05:00:00.000000000,Atmospheric River (AR),1038240,72647,0.06997129758052088,105428,32781,0.3109325795803771,0.6890674204196229
2020-10-27T05:00:00.000000000.nc,2020-10-27T05:00:00.000000000,Atmospheric River (AR),1038240,69097,0.06655204962243798,99295,30198,0.3041240747268241,0.6958759252731759
2020-10-27T23:00:00.000000000.nc,2020-10-27T23:00:00.000000000,Atmospheric River (AR),1038240,55269,0.053233356449375865,78128,22859,0.2925839647757526,0.7074160352242473
2020-10-29T00:00:00.000000000.nc,2020-10-29T00:00:00.000000000,Atmospheric River (AR),1038240,48555,0.04676664355062413,83208,34653,0.41646235938852033,0.5835376406114796
2020-11-03T07:00:00.000000000.nc,2020-11-03T07:00:00.000000000,Atmospheric River (AR),1038240,15680,0.015102481121898598,37678,21998,0.5838420298317321,0.41615797016826794
2020-11-04T00:00:00.000000000.nc,2020-11-04T00:00:00.000000000,Atmospheric River (AR),1038240,55525,0.053479927569733396,114404,58879,0.5146585783713856,0.4853414216286144
2020-11-05T00:00:00.000000000.nc,2020-11-05T00:00:00.000000000,Atmospheric River (AR),1038240,62635,0.06032805517028818,117738,55103,0.4680137253902733,0.5319862746097267
2020-11-05T21:00:00.000000000.nc,2020-11-05T21:00:00.000000000,Atmospheric River (AR),1038240,52664,0.05072430266605024,105853,53189,0.5024798541373414,0.4975201458626586
2020-11-06T06:00:00.000000000.nc,2020-11-06T06:00:00.000000000,Atmospheric River (AR),1038240,50198,0.048349129295731236,97123,46925,0.48315023217981323,0.5168497678201868
2020-11-07T05:00:00.000000000.nc,2020-11-07T05:00:00.000000000,Atmospheric River (AR),1038240,55755,0.05370145631067961,71069,15314,0.21548072999479378,0.7845192700052062
2020-11-09T06:00:00.000000000.nc,2020-11-09T06:00:00.000000000,Atmospheric River (AR),1038240,55611,0.053562760055478505,79249,23638,0.29827505709851226,0.7017249429014877
2020-11-11T08:00:00.000000000.nc,2020-11-11T08:00:00.000000000,Atmospheric River (AR),1038240,54562,0.05255239636307597,105927,51365,0.484909418750649,0.5150905812493509
2020-11-14T14:00:00.000000000.nc,2020-11-14T14:00:00.000000000,Atmospheric River (AR),1038240,44180,0.042552781630451536,86227,42047,0.4876314843378524,0.5123685156621476
2020-11-18T14:00:00.000000000.nc,2020-11-18T14:00:00.000000000,Atmospheric River (AR),1038240,30904,0.02976575743566035,51975,21071,0.4054064454064454,0.5945935545935546
2020-11-20T21:00:00.000000000.nc,2020-11-20T21:00:00.000000000,Atmospheric River (AR),1038240,53884,0.05189936816150408,95872,41988,0.4379589452603471,0.5620410547396528
2020-11-21T06:00:00.000000000.nc,2020-11-21T06:00:00.000000000,Atmospheric River (AR),1038240,64977,0.06258379565418401,92613,27636,0.29840303197175344,0.7015969680282466
2020-11-21T21:00:00.000000000.nc,2020-11-21T21:00:00.000000000,Atmospheric River (AR),1038240,48620,0.04682924949915241,103218,54598,0.528958127458389,0.47104187254161095
2020-11-22T03:00:00.000000000.nc,2020-11-22T03:00:00.000000000,Atmospheric River (AR),1038240,45790,0.04410348281707505,85918,40128,0.4670499778858912,0.5329500221141088
2020-11-23T12:00:00.000000000.nc,2020-11-23T12:00:00.000000000,Atmospheric River (AR),1038240,28329,0.027285598705501617,64842,36513,0.5631072453039696,0.43689275469603034
2020-11-24T23:00:00.000000000.nc,2020-11-24T23:00:00.000000000,Atmospheric River (AR),1038240,65307,0.06290164123901988,87720,22413,0.2555061559507524,0.7444938440492476
2020-11-26T06:00:00.000000000.nc,2020-11-26T06:00:00.000000000,Atmospheric River (AR),1038240,38822,0.03739212513484358,80668,41846,0.5187434918431101,0.48125650815689
2020-11-26T17:00:00.000000000.nc,2020-11-26T17:00:00.000000000,Atmospheric River (AR),1038240,50500,0.04864000616427801,71414,20914,0.29285574257148456,0.7071442574285154
2020-11-27T16:00:00.000000000.nc,2020-11-27T16:00:00.000000000,Atmospheric River (AR),1038240,36734,0.035381029434427495,61410,24676,0.4018238071975248,0.5981761928024751
2020-11-28T21:00:00.000000000.nc,2020-11-28T21:00:00.000000000,Atmospheric River (AR),1038240,72817,0.0701350362151333,108311,35494,0.32770448061600393,0.6722955193839961
2020-11-29T00:00:00.000000000.nc,2020-11-29T00:00:00.000000000,Atmospheric River (AR),1038240,33431,0.03219968408075204,60966,27535,0.45164517928025455,0.5483548207197454
2020-12-03T10:00:00.000000000.nc,2020-12-03T10:00:00.000000000,Atmospheric River (AR),1038240,64223,0.06185756665125597,91614,27391,0.2989826882354225,0.7010173117645775
2020-12-04T10:00:00.000000000.nc,2020-12-04T10:00:00.000000000,Atmospheric River (AR),1038240,51035,0.04915530127908769,87847,36812,0.4190467517388186,0.5809532482611813
2020-12-04T11:00:00.000000000.nc,2020-12-04T11:00:00.000000000,Atmospheric River (AR),1038240,39642,0.03818192325473879,58449,18807,0.32176769491351437,0.6782323050864857
2020-12-06T19:00:00.000000000.nc,2020-12-06T19:00:00.000000000,Atmospheric River (AR),1038240,45869,0.04417957312374788,96176,50307,0.5230722841457328,0.4769277158542672
2020-12-06T20:00:00.000000000.nc,2020-12-06T20:00:00.000000000,Atmospheric River (AR),1038240,53532,0.051560332871012485,87980,34448,0.39154353262105024,0.6084564673789498
2020-12-07T11:00:00.000000000.nc,2020-12-07T11:00:00.000000000,Atmospheric River (AR),1038240,51524,0.04962629064570812,82005,30481,0.3716968477531858,0.6283031522468142
2020-12-11T10:00:00.000000000.nc,2020-12-11T10:00:00.000000000,Atmospheric River (AR),1038240,98116,0.09450223455077825,130368,32252,0.24739199803632794,0.7526080019636721
2020-12-12T08:00:00.000000000.nc,2020-12-12T08:00:00.000000000,Atmospheric River (AR),1038240,52806,0.05086107258437356,99566,46760,0.46963822991784343,0.5303617700821566
2020-12-14T01:00:00.000000000.nc,2020-12-14T01:00:00.000000000,Atmospheric River (AR),1038240,66892,0.06442826321467097,110968,44076,0.3971955879172374,0.6028044120827626
2020-12-14T02:00:00.000000000.nc,2020-12-14T02:00:00.000000000,Atmospheric River (AR),1038240,60912,0.05866851595006935,108910,47998,0.4407125149205766,0.5592874850794234
2020-12-14T21:00:00.000000000.nc,2020-12-14T21:00:00.000000000,Atmospheric River (AR),1038240,48717,0.04692267683772538,74196,25479,0.3434012615235323,0.6565987384764678
2020-12-16T15:00:00.000000000.nc,2020-12-16T15:00:00.000000000,Atmospheric River (AR),1038240,45323,0.04365368315611034,78904,33581,0.4255931258237859,0.5744068741762142
2020-12-19T10:00:00.000000000.nc,2020-12-19T10:00:00.000000000,Atmospheric River (AR),1038240,45118,0.043456233626136535,62136,17018,0.2738830951461311,0.7261169048538689
2020-12-21T21:00:00.000000000.nc,2020-12-21T21:00:00.000000000,Atmospheric River (AR),1038240,60126,0.05791146555709663,87816,27690,0.3153183930035529,0.6846816069964471
2020-12-22T12:00:00.000000000.nc,2020-12-22T12:00:00.000000000,Atmospheric River (AR),1038240,18803,0.01811045615657266,37794,18991,0.5024871672752289,0.49751283272477115
2020-12-22T15:00:00.000000000.nc,2020-12-22T15:00:00.000000000,Atmospheric River (AR),1038240,36796,0.03544074587763908,79198,42402,0.5353923078865628,0.4646076921134372
2020-12-24T23:00:00.000000000.nc,2020-12-24T23:00:00.000000000,Atmospheric River (AR),1038240,60441,0.058214863615349055,103204,42763,0.41435409480252705,0.585645905197473
2020-12-25T21:00:00.000000000.nc,2020-12-25T21:00:00.000000000,Atmospheric River (AR),1038240,21449,0.02065899984589305,41940,20491,0.4885789222699094,0.5114210777300906
2020-12-26T09:00:00.000000000.nc,2020-12-26T09:00:00.000000000,Atmospheric River (AR),1038240,54182,0.05218639235629527,103658,49476,0.4773003530841807,0.5226996469158194
2020-12-26T10:00:00.000000000.nc,2020-12-26T10:00:00.000000000,Atmospheric River (AR),1038240,37018,0.035654569271074125,79781,42763,0.5360048131760695,0.4639951868239305
2020-12-30T19:00:00.000000000.nc,2020-12-30T19:00:00.000000000,Atmospheric River (AR),1038240,51752,0.049845893049776546,85155,33403,0.39226117080617695,0.607738829193823
2020-12-31T07:00:00.000000000.nc,2020-12-31T07:00:00.000000000,Atmospheric River (AR),1038240,35883,0.03456137309292649,78603,42720,0.5434907064615855,0.4565092935384146
2020-12-31T09:00:00.000000000.nc,2020-12-31T09:00:00.000000000,Atmospheric River (AR),1038240,53642,0.05166628139929111,82447,28805,0.34937596273969945,0.6506240372603006
2021-01-03T05:00:00.000000000.nc,2021-01-03T05:00:00.000000000,Atmospheric River (AR),1038240,43502,0.041899753428879645,95248,51746,0.5432764992440786,0.4567235007559214
2021-01-03T20:00:00.000000000.nc,2021-01-03T20:00:00.000000000,Atmospheric River (AR),1038240,87947,0.08470777469563877,152154,64207,0.4219869342902586,0.5780130657097414
2021-01-05T23:00:00.000000000.nc,2021-01-05T23:00:00.000000000,Atmospheric River (AR),1038240,65128,0.06272923408845739,94023,28895,0.3073184220882125,0.6926815779117875
2021-01-07T23:00:00.000000000.nc,2021-01-07T23:00:00.000000000,Atmospheric River (AR),1038240,49161,0.04735032362459547,95908,46747,0.4874150227301164,0.5125849772698836
2021-01-10T16:00:00.000000000.nc,2021-01-10T16:00:00.000000000,Atmospheric River (AR),1038240,40842,0.0393377253814147,83914,43072,0.5132874133040971,0.48671258669590295
2021-01-14T01:00:00.000000000.nc,2021-01-14T01:00:00.000000000,Atmospheric River (AR),1038240,56362,0.05428609955308984,119913,63551,0.529975899193582,0.470024100806418
2021-01-14T05:00:00.000000000.nc,2021-01-14T05:00:00.000000000,Atmospheric River (AR),1038240,42028,0.04048004314994606,76727,34699,0.4522397591460633,0.5477602408539367
2021-01-14T22:00:00.000000000.nc,2021-01-14T22:00:00.000000000,Atmospheric River (AR),1038240,48799,0.0470016566497149,100584,51785,0.5148433150401655,0.48515668495983455
2021-01-17T21:00:00.000000000.nc,2021-01-17T21:00:00.000000000,Atmospheric River (AR),1038240,52498,0.050564416705193405,89110,36612,0.4108629783413758,0.5891370216586241
2021-01-18T16:00:00.000000000.nc,2021-01-18T16:00:00.000000000,Atmospheric River (AR),1038240,59827,0.05762347819386655,84181,24354,0.2893051876314133,0.7106948123685868
2021-01-22T21:00:00.000000000.nc,2021-01-22T21:00:00.000000000,Atmospheric River (AR),1038240,63220,0.060891508707042685,109057,45837,0.42030314422733067,0.5796968557726694
2021-01-24T14:00:00.000000000.nc,2021-01-24T14:00:00.000000000,Atmospheric River (AR),1038240,55694,0.053642703035906916,108712,53018,0.48769225108543673,0.5123077489145632
2021-01-25T17:00:00.000000000.nc,2021-01-25T17:00:00.000000000,Atmospheric River (AR),1038240,57951,0.055816574202496534,83681,25730,0.30747720510032145,0.6925227948996785
2021-01-27T01:00:00.000000000.nc,2021-01-27T01:00:00.000000000,Atmospheric River (AR),1038240,45156,0.04349283402681461,106289,61133,0.5751582948376596,0.42484170516234043
2021-01-27T12:00:00.000000000.nc,2021-01-27T12:00:00.000000000,Atmospheric River (AR),1038240,49387,0.0475679996917861,97876,48489,0.49541256283460705,0.5045874371653929
2021-01-27T13:00:00.000000000.nc,2021-01-27T13:00:00.000000000,Atmospheric River (AR),1038240,110288,0.10622592078902758,163687,53399,0.3262262733143133,0.6737737266856867
2021-01-29T02:00:00.000000000.nc,2021-01-29T02:00:00.000000000,Atmospheric River (AR),1038240,53006,0.051053706272152874,97509,44503,0.45639889651211685,0.5436011034878832
2021-02-01T04:00:00.000000000.nc,2021-02-01T04:00:00.000000000,Atmospheric River (AR),1038240,34621,0.03334585452303899,61379,26758,0.4359471480473778,0.5640528519526222
2021-02-02T03:00:00.000000000.nc,2021-02-02T03:00:00.000000000,Atmospheric River (AR),1038240,60942,0.05869741100323624,112499,51557,0.4582885181201611,0.541711481879839
2021-02-03T19:00:00.000000000.nc,2021-02-03T19:00:00.000000000,Atmospheric River (AR),1038240,40382,0.03889466789952227,91122,50740,0.5568358903448124,0.44316410965518754
2021-02-06T15:00:00.000000000.nc,2021-02-06T15:00:00.000000000,Atmospheric River (AR),1038240,47664,0.04590846047156727,78214,30550,0.390595034137111,0.609404965862889
2021-02-09T05:00:00.000000000.nc,2021-02-09T05:00:00.000000000,Atmospheric River (AR),1038240,55350,0.05331137309292649,80645,25295,0.31365862731725463,0.6863413726827454
2021-02-09T17:00:00.000000000.nc,2021-02-09T17:00:00.000000000,Atmospheric River (AR),1038240,57558,0.05543804900601017,101415,43857,0.43245082088448455,0.5675491791155155
2021-02-10T06:00:00.000000000.nc,2021-02-10T06:00:00.000000000,Atmospheric River (AR),1038240,46231,0.04452824009862845,91776,45545,0.4962626394700139,0.5037373605299861
2021-02-10T12:00:00.000000000.nc,2021-02-10T12:00:00.000000000,Atmospheric River (AR),1038240,59896,0.05768993681615041,98500,38604,0.39191878172588834,0.6080812182741117
2021-02-10T18:00:00.000000000.nc,2021-02-10T18:00:00.000000000,Atmospheric River (AR),1038240,90375,0.0870463476652797,119740,29365,0.24523968598630366,0.7547603140136964
2021-02-11T11:00:00.000000000.nc,2021-02-11T11:00:00.000000000,Atmospheric River (AR),1038240,63371,0.06103694714131607,104557,41186,0.3939095421636045,0.6060904578363955
2021-02-12T05:00:00.000000000.nc,2021-02-12T05:00:00.000000000,Atmospheric River (AR),1038240,21435,0.020645515487748498,39234,17799,0.4536626395473314,0.5463373604526686
2021-02-13T00:00:00.000000000.nc,2021-02-13T00:00:00.000000000,Atmospheric River (AR),1038240,76727,0.07390102481121899,103373,26646,0.2577655674112196,0.7422344325887804
2021-02-15T09:00:00.000000000.nc,2021-02-15T09:00:00.000000000,Atmospheric River (AR),1038240,36345,0.03500635691169672,58329,21984,0.37689656945944555,0.6231034305405544
2021-02-16T15:00:00.000000000.nc,2021-02-16T15:00:00.000000000,Atmospheric River (AR),1038240,56482,0.05440167976575744,101678,45196,0.4445012687110289,0.5554987312889711
2021-02-17T03:00:00.000000000.nc,2021-02-17T03:00:00.000000000,Atmospheric River (AR),1038240,61795,0.05951899368161504,133802,72007,0.5381608645610678,0.4618391354389322
2021-02-17T17:00:00.000000000.nc,2021-02-17T17:00:00.000000000,Atmospheric River (AR),1038240,68861,0.06632474187085838,112553,43692,0.3881904524979343,0.6118095475020657
2021-02-28T08:00:00.000000000.nc,2021-02-28T08:00:00.000000000,Atmospheric River (AR),1038240,60450,0.05822353213129912,111619,51169,0.4584255368709628,0.5415744631290371
2021-03-04T19:00:00.000000000.nc,2021-03-04T19:00:00.000000000,Atmospheric River (AR),1038240,44817,0.043166319926028665,66810,21993,0.32918724741805117,0.6708127525819488
2021-03-06T11:00:00.000000000.nc,2021-03-06T11:00:00.000000000,Atmospheric River (AR),1038240,63238,0.06090884573894283,89940,26702,0.29688681343117634,0.7031131865688237
2021-03-10T06:00:00.000000000.nc,2021-03-10T06:00:00.000000000,Atmospheric River (AR),1038240,55604,0.05355601787640622,87811,32207,0.3667763719807313,0.6332236280192687
2021-03-11T00:00:00.000000000.nc,2021-03-11T00:00:00.000000000,Atmospheric River (AR),1038240,39724,0.03826090306672831,86466,46742,0.5405824254620313,0.45941757453796866
2021-03-12T00:00:00.000000000.nc,2021-03-12T00:00:00.000000000,Atmospheric River (AR),1038240,47276,0.04553475111727539,96292,49016,0.5090350184854401,0.49096498151455986
2021-03-14T05:00:00.000000000.nc,2021-03-14T05:00:00.000000000,Atmospheric River (AR),1038240,53491,0.05152084296501772,81040,27549,0.3399432379072063,0.6600567620927937
2021-03-15T20:00:00.000000000.nc,2021-03-15T20:00:00.000000000,Atmospheric River (AR),1038240,53144,0.051186623516720604,85757,32613,0.38029548608276875,0.6197045139172312
2021-03-16T00:00:00.000000000.nc,2021-03-16T00:00:00.000000000,Atmospheric River (AR),1038240,62635,0.06032805517028818,107994,45359,0.4200140748560105,0.5799859251439895
2021-03-16T08:00:00.000000000.nc,2021-03-16T08:00:00.000000000,Atmospheric River (AR),1038240,38820,0.03739019879796579,73759,34939,0.47369134614080993,0.52630865385919
2021-03-17T03:00:00.000000000.nc,2021-03-17T03:00:00.000000000,Atmospheric River (AR),1038240,53704,0.051725997842502695,111760,58056,0.5194702934860416,0.4805297065139585
2021-03-18T01:00:00.000000000.nc,2021-03-18T01:00:00.000000000,Atmospheric River (AR),1038240,39114,0.037673370319001385,66952,27838,0.41579041701517505,0.584209582984825
2021-03-23T04:00:00.000000000.nc,2021-03-23T04:00:00.000000000,Atmospheric River (AR),1038240,75343,0.0725679996917861,120048,44705,0.37239270958283355,0.6276072904171665
2021-03-26T08:00:00.000000000.nc,2021-03-26T08:00:00.000000000,Atmospheric River (AR),1038240,40698,0.03919902912621359,67332,26634,0.3955622883621458,0.6044377116378542
2021-03-26T09:00:00.000000000.nc,2021-03-26T09:00:00.000000000,Atmospheric River (AR),1038240,54872,0.05285097857913392,72019,17147,0.23808994848581624,0.7619100515141838
2021-03-28T11:00:00.000000000.nc,2021-03-28T11:00:00.000000000,Atmospheric River (AR),1038240,54285,0.05228559870550162,85370,31085,0.36412088555698724,0.6358791144430128
2021-03-28T15:00:00.000000000.nc,2021-03-28T15:00:00.000000000,Atmospheric River (AR),1038240,37419,0.03604079981507166,63002,25583,0.4060664740801879,0.5939335259198121
2021-03-30T08:00:00.000000000.nc,2021-03-30T08:00:00.000000000,Atmospheric River (AR),1038240,60378,0.05815418400369857,125800,65422,0.5200476947535771,0.4799523052464229
2021-04-04T01:00:00.000000000.nc,2021-04-04T01:00:00.000000000,Atmospheric River (AR),1038240,39823,0.03835625674217907,82380,42557,0.516593833454722,0.48340616654527796
2021-04-04T05:00:00.000000000.nc,2021-04-04T05:00:00.000000000,Atmospheric River (AR),1038240,80098,0.0771478656187394,104460,24362,0.23321845682557918,0.7667815431744208
2021-04-08T16:00:00.000000000.nc,2021-04-08T16:00:00.000000000,Atmospheric River (AR),1038240,57364,0.05525119432886423,111968,54604,0.4876750500142898,0.5123249499857102
2021-04-08T19:00:00.000000000.nc,2021-04-08T19:00:00.000000000,Atmospheric River (AR),1038240,63892,0.061538757897981196,89470,25578,0.2858835363809098,0.7141164636190902
2021-04-09T00:00:00.000000000.nc,2021-04-09T00:00:00.000000000,Atmospheric River (AR),1038240,62748,0.06043689320388349,112646,49898,0.44296291035633756,0.5570370896436625
2021-04-09T07:00:00.000000000.nc,2021-04-09T07:00:00.000000000,Atmospheric River (AR),1038240,62745,0.06043400369856681,90364,27619,0.30564162719667126,0.6943583728033288
2021-04-10T01:00:00.000000000.nc,2021-04-10T01:00:00.000000000,Atmospheric River (AR),1038240,45073,0.04341289104638619,67355,22282,0.3308143419196793,0.6691856580803207
2021-04-10T13:00:00.000000000.nc,2021-04-10T13:00:00.000000000,Atmospheric River (AR),1038240,74975,0.07221355370627215,121813,46838,0.3845074006879397,0.6154925993120602
2021-04-14T06:00:00.000000000.nc,2021-04-14T06:00:00.000000000,Atmospheric River (AR),1038240,45774,0.04408807212205271,78114,32340,0.414010292649205,0.585989707350795
2021-04-14T08:00:00.000000000.nc,2021-04-14T08:00:00.000000000,Atmospheric River (AR),1038240,40213,0.03873189243334874,89888,49675,0.5526321644713421,0.4473678355286579
2021-04-14T22:00:00.000000000.nc,2021-04-14T22:00:00.000000000,Atmospheric River (AR),1038240,39606,0.03814724919093851,74457,34851,0.4680688182440872,0.5319311817559128
2021-04-18T00:00:00.000000000.nc,2021-04-18T00:00:00.000000000,Atmospheric River (AR),1038240,46197,0.04449549237170596,96408,50211,0.5208177744585512,0.47918222554144885
2021-04-19T04:00:00.000000000.nc,2021-04-19T04:00:00.000000000,Atmospheric River (AR),1038240,34733,0.03345372938819541,65037,30304,0.46595015145225027,0.5340498485477497
2021-04-19T18:00:00.000000000.nc,2021-04-19T18:00:00.000000000,Atmospheric River (AR),1038240,73240,0.07054245646478656,107725,34485,0.32012067765142727,0.6798793223485727
2021-04-20T05:00:00.000000000.nc,2021-04-20T05:00:00.000000000,Atmospheric River (AR),1038240,46874,0.04514755740483896,83901,37027,0.4413177435310664,0.5586822564689337
2021-04-20T21:00:00.000000000.nc,2021-04-20T21:00:00.000000000,Atmospheric River (AR),1038240,22482,0.021653952843273233,36843,14361,0.38978910512173276,0.6102108948782673
2021-04-29T16:00:00.000000000.nc,2021-04-29T16:00:00.000000000,Atmospheric River (AR),1038240,48271,0.0464931037139775,76202,27931,0.3665389359859321,0.6334610640140679
2021-04-30T13:00:00.000000000.nc,2021-04-30T13:00:00.000000000,Atmospheric River (AR),1038240,44408,0.04277238403451996,81707,37299,0.45649699536147453,0.5435030046385254
2021-04-30T18:00:00.000000000.nc,2021-04-30T18:00:00.000000000,Atmospheric River (AR),1038240,41032,0.039520727384805054,74332,33300,0.44799009847710275,0.5520099015228973
2021-04-30T23:00:00.000000000.nc,2021-04-30T23:00:00.000000000,Atmospheric River (AR),1038240,51696,0.04979195561719833,95059,43363,0.4561693264183297,0.5438306735816704
2021-05-02T22:00:00.000000000.nc,2021-05-02T22:00:00.000000000,Atmospheric River (AR),1038240,70098,0.06751618122977346,117051,46953,0.40113283953148626,0.5988671604685137
2021-05-03T21:00:00.000000000.nc,2021-05-03T21:00:00.000000000,Atmospheric River (AR),1038240,71788,0.0691439358915087,122535,50747,0.4141428979475252,0.5858571020524748
2021-05-04T22:00:00.000000000.nc,2021-05-04T22:00:00.000000000,Atmospheric River (AR),1038240,84453,0.08134246417013408,126447,41994,0.3321075233101616,0.6678924766898384
2021-05-06T03:00:00.000000000.nc,2021-05-06T03:00:00.000000000,Atmospheric River (AR),1038240,82652,0.07960779781168131,129414,46762,0.3613364860061508,0.6386635139938492
2021-05-07T06:00:00.000000000.nc,2021-05-07T06:00:00.000000000,Atmospheric River (AR),1038240,48875,0.047074857451071046,86249,37374,0.4333267632088488,0.5666732367911512
2021-05-10T04:00:00.000000000.nc,2021-05-10T04:00:00.000000000,Atmospheric River (AR),1038240,36492,0.035147942672214515,76951,40459,0.5257761432599967,0.4742238567400034
2021-05-10T13:00:00.000000000.nc,2021-05-10T13:00:00.000000000,Atmospheric River (AR),1038240,55797,0.05374190938511327,111471,55674,0.49944828699841215,0.5005517130015879
2021-05-10T14:00:00.000000000.nc,2021-05-10T14:00:00.000000000,Atmospheric River (AR),1038240,41410,0.03988480505470797,67834,26424,0.38953916914821474,0.6104608308517853
2021-05-12T17:00:00.000000000.nc,2021-05-12T17:00:00.000000000,Atmospheric River (AR),1038240,55385,0.05334508398828787,108739,53354,0.49066112434361175,0.5093388756563882
2021-05-13T17:00:00.000000000.nc,2021-05-13T17:00:00.000000000,Atmospheric River (AR),1038240,62737,0.06042629835105563,88205,25468,0.2887364661867241,0.7112635338132759
2021-05-14T23:00:00.000000000.nc,2021-05-14T23:00:00.000000000,Atmospheric River (AR),1038240,61259,0.059002735398366465,103043,41784,0.40550061624758593,0.5944993837524141
2021-05-16T20:00:00.000000000.nc,2021-05-16T20:00:00.000000000,Atmospheric River (AR),1038240,46322,0.04461588842656804,81693,35371,0.43297467347263535,0.5670253265273646
2021-05-18T17:00:00.000000000.nc,2021-05-18T17:00:00.000000000,Atmospheric River (AR),1038240,50125,0.04827881799969179,106573,56448,0.5296651121766301,0.4703348878233699
2021-05-20T13:00:00.000000000.nc,2021-05-20T13:00:00.000000000,Atmospheric River (AR),1038240,75258,0.07248613037447989,121228,45970,0.3792028244299997,0.6207971755700004
2021-05-20T18:00:00.000000000.nc,2021-05-20T18:00:00.000000000,Atmospheric River (AR),1038240,57874,0.055742410232701496,85396,27522,0.3222867581619748,0.6777132418380252
2021-05-25T00:00:00.000000000.nc,2021-05-25T00:00:00.000000000,Atmospheric River (AR),1038240,41275,0.03975477731545693,100988,59713,0.5912880738305542,0.40871192616944585
2021-05-25T23:00:00.000000000.nc,2021-05-25T23:00:00.000000000,Atmospheric River (AR),1038240,62333,0.060037178301741406,95356,33023,0.3463127647971811,0.6536872352028189
2021-05-26T01:00:00.000000000.nc,2021-05-26T01:00:00.000000000,Atmospheric River (AR),1038240,50996,0.04911773770997072,87711,36715,0.41859059867063425,0.5814094013293658
2021-05-26T05:00:00.000000000.nc,2021-05-26T05:00:00.000000000,Atmospheric River (AR),1038240,86362,0.08318115271998767,145631,59269,0.4069806565909731,0.593019343409027
