center_lat,center_lon,min_mslp_hpa,max_10m_wind,mean_precip,max_precip,gamma,lead_hours,lead_label,forecast_valid_time,tc_id,component_n_pixels,initial_center_lat,initial_center_lon,initial_center_mslp_hpa,mask_file,mask_time,mask_time_diff_h,file,control_center_lat,control_center_lon,control_min_mslp_hpa,control_max_10m_wind,track_error_km,delta_min_mslp_hpa,delta_max_10m_wind
-18.75,71.25,988.5088500976562,20.700590133666992,0.017914192751049995,0.0691615492105484,-0.2,42.0,1d 18h,2021-03-12 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-18.75,71.25,987.4039306640625,21.175867080688477,0.0,1.10491943359375,-0.4752769470214844
-19.0,71.25,991.6361694335938,21.01124382019043,0.02010280266404152,0.0816965401172638,-0.2,48.0,2d,2021-03-12 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-19.0,71.25,990.20556640625,21.500537872314453,0.0,1.43060302734375,-0.48929405212402344
-19.5,70.75,989.8783569335938,20.675596237182617,0.019148213788866997,0.0744924247264862,-0.2,54.0,2d 6h,2021-03-13 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-19.5,70.75,988.5206298828125,21.093482971191406,0.0,1.35772705078125,-0.41788673400878906
-19.75,70.75,991.1754150390625,20.834697723388672,0.018943067640066147,0.08381427079439163,-0.2,60.0,2d 12h,2021-03-13 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-19.75,70.75,989.4249267578125,21.397056579589844,0.0,1.75048828125,-0.5623588562011719
-20.25,70.5,989.4291381835938,20.325735092163086,0.018433844670653343,0.08159485459327698,-0.2,66.0,2d 18h,2021-03-13 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-20.25,70.5,987.7581176757812,21.042236328125,0.0,1.6710205078125,-0.7165012359619141
-20.5,70.25,991.1858520507812,19.69060516357422,0.016787603497505188,0.07666842639446259,-0.2,72.0,3d,2021-03-13 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-20.5,70.5,989.8787231445312,20.234222412109375,26.038296310063796,1.30712890625,-0.5436172485351562
-20.75,70.5,989.3536987304688,18.99668312072754,0.01685435324907303,0.06766968220472336,-0.2,78.0,3d 6h,2021-03-14 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-20.5,70.5,987.9324340820312,19.46046257019043,27.798731661139723,1.4212646484375,-0.4637794494628906
-20.75,70.5,992.2098999023438,18.677730560302734,0.0143779581412673,0.06903853267431259,-0.2,84.0,3d 12h,2021-03-14 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-20.75,70.75,990.4739990234375,19.352890014648438,25.99557017247021,1.73590087890625,-0.6751594543457031
-21.0,70.75,991.4600219726562,18.40974998474121,0.013758590444922447,0.0677104964852333,-0.2,90.0,3d 18h,2021-03-14 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-21.0,70.75,989.5850219726562,18.888288497924805,0.0,1.875,-0.47853851318359375
-21.0,70.75,995.44140625,17.470474243164062,0.013305210508406162,0.06194714084267616,-0.2,96.0,4d,2021-03-14 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-21.0,70.75,993.80712890625,18.204713821411133,0.0,1.63427734375,-0.7342395782470703
-21.0,70.75,995.0812377929688,16.350473403930664,0.009898323565721512,0.040611762553453445,-0.2,102.0,4d 6h,2021-03-15 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-21.0,70.75,993.3898315429688,17.309289932250977,0.0,1.69140625,-0.9588165283203125
-21.0,70.5,998.9274291992188,16.01689338684082,0.00873227696865797,0.037137433886528015,-0.2,108.0,4d 12h,2021-03-15 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-21.0,70.75,997.1386108398438,17.095739364624023,25.952349116301377,1.788818359375,-1.0788459777832031
-21.0,70.25,998.6383056640625,15.213635444641113,0.005385766737163067,0.0197571013122797,-0.2,114.0,4d 18h,2021-03-15 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-21.0,70.5,997.3275146484375,15.995662689208984,25.952349116301377,1.310791015625,-0.7820272445678711
-21.0,69.5,1001.944580078125,14.488166809082031,0.005039165262132883,0.02329922839999199,-0.2,120.0,5d,2021-03-15 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_-0.2.nc,-21.0,70.25,1001.192138671875,15.199090003967285,77.85698389229393,0.75244140625,-0.7109231948852539
-17.25,75.0,988.2232055664062,20.28390121459961,0.019160691648721695,0.06329494714736938,0.0,6.0,6h,2021-03-11 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-17.25,75.0,988.2232055664062,20.28390121459961,0.0,0.0,0.0
-17.5,74.25,990.599853515625,20.09153938293457,0.016863219439983368,0.054393455386161804,0.0,12.0,12h,2021-03-11 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-17.5,74.25,990.599853515625,20.09153938293457,0.0,0.0,0.0
-17.75,73.75,989.1613159179688,19.38031005859375,0.017330169677734375,0.045275744050741196,0.0,18.0,18h,2021-03-11 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-17.75,73.75,989.1613159179688,19.38031005859375,0.0,0.0,0.0
-17.75,73.25,991.5892944335938,19.821020126342773,0.018481716513633728,0.0402308888733387,0.0,24.0,1d,2021-03-11 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-17.75,73.25,991.5892944335938,19.821020126342773,0.0,0.0,0.0
-18.25,72.5,987.720703125,20.416400909423828,0.02061554230749607,0.05579446256160736,0.0,30.0,1d 6h,2021-03-12 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-18.25,72.5,987.720703125,20.416400909423828,0.0,0.0,0.0
-18.25,72.0,990.2966918945312,21.035127639770508,0.020268268883228302,0.06856457144021988,0.0,36.0,1d 12h,2021-03-12 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-18.25,72.0,990.2966918945312,21.035127639770508,0.0,0.0,0.0
-18.75,71.25,987.4039306640625,21.175867080688477,0.0189426988363266,0.07305113971233368,0.0,42.0,1d 18h,2021-03-12 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-18.75,71.25,987.4039306640625,21.175867080688477,0.0,0.0,0.0
-19.0,71.25,990.20556640625,21.500537872314453,0.02113000489771366,0.08497645705938339,0.0,48.0,2d,2021-03-12 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-19.0,71.25,990.20556640625,21.500537872314453,0.0,0.0,0.0
-19.5,70.75,988.5206298828125,21.093482971191406,0.019825404509902,0.07623329758644104,0.0,54.0,2d 6h,2021-03-13 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-19.5,70.75,988.5206298828125,21.093482971191406,0.0,0.0,0.0
-19.75,70.75,989.4249267578125,21.397056579589844,0.019703999161720276,0.08419960737228394,0.0,60.0,2d 12h,2021-03-13 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-19.75,70.75,989.4249267578125,21.397056579589844,0.0,0.0,0.0
-20.25,70.5,987.7581176757812,21.042236328125,0.01947670243680477,0.08491548895835876,0.0,66.0,2d 18h,2021-03-13 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-20.25,70.5,987.7581176757812,21.042236328125,0.0,0.0,0.0
-20.5,70.5,989.8787231445312,20.234222412109375,0.018842434510588646,0.0782928392291069,0.0,72.0,3d,2021-03-13 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-20.5,70.5,989.8787231445312,20.234222412109375,0.0,0.0,0.0
-20.5,70.5,987.9324340820312,19.46046257019043,0.016744619235396385,0.07078218460083008,0.0,78.0,3d 6h,2021-03-14 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-20.5,70.5,987.9324340820312,19.46046257019043,0.0,0.0,0.0
-20.75,70.75,990.4739990234375,19.352890014648438,0.015811676159501076,0.0714985802769661,0.0,84.0,3d 12h,2021-03-14 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-20.75,70.75,990.4739990234375,19.352890014648438,0.0,0.0,0.0
-21.0,70.75,989.5850219726562,18.888288497924805,0.014628814533352852,0.07289405167102814,0.0,90.0,3d 18h,2021-03-14 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-21.0,70.75,989.5850219726562,18.888288497924805,0.0,0.0,0.0
-21.0,70.75,993.80712890625,18.204713821411133,0.013865089975297451,0.0757850632071495,0.0,96.0,4d,2021-03-14 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-21.0,70.75,993.80712890625,18.204713821411133,0.0,0.0,0.0
-21.0,70.75,993.3898315429688,17.309289932250977,0.010701851919293404,0.054703015834093094,0.0,102.0,4d 6h,2021-03-15 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-21.0,70.75,993.3898315429688,17.309289932250977,0.0,0.0,0.0
-21.0,70.75,997.1386108398438,17.095739364624023,0.010134848766028881,0.052638377994298935,0.0,108.0,4d 12h,2021-03-15 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-21.0,70.75,997.1386108398438,17.095739364624023,0.0,0.0,0.0
-21.0,70.5,997.3275146484375,15.995662689208984,0.006248301826417446,0.027661336585879326,0.0,114.0,4d 18h,2021-03-15 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-21.0,70.5,997.3275146484375,15.995662689208984,0.0,0.0,0.0
-21.0,70.25,1001.192138671875,15.199090003967285,0.006906365510076284,0.030054572969675064,0.0,120.0,5d,2021-03-15 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.0.nc,-21.0,70.25,1001.192138671875,15.199090003967285,0.0,0.0,0.0
-17.25,75.0,988.0147094726562,20.351778030395508,0.019266048446297646,0.06317616999149323,0.2,6.0,6h,2021-03-11 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-17.25,75.0,988.2232055664062,20.28390121459961,0.0,-0.20849609375,0.06787681579589844
-17.5,74.25,990.3496704101562,20.25697898864746,0.017105212435126305,0.05552929639816284,0.2,12.0,12h,2021-03-11 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-17.5,74.25,990.599853515625,20.09153938293457,0.0,-0.25018310546875,0.16543960571289062
-17.75,73.75,988.7443237304688,19.564638137817383,0.01775204762816429,0.046133194118738174,0.2,18.0,18h,2021-03-11 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-17.75,73.75,989.1613159179688,19.38031005859375,0.0,-0.4169921875,0.1843280792236328
-17.75,73.25,991.0552368164062,20.12970542907715,0.019087426364421844,0.042302124202251434,0.2,24.0,1d,2021-03-11 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-17.75,73.25,991.5892944335938,19.821020126342773,0.0,-0.5340576171875,0.308685302734375
-18.25,72.5,987.01708984375,20.698293685913086,0.021378682926297188,0.058652155101299286,0.2,30.0,1d 6h,2021-03-12 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-18.25,72.5,987.720703125,20.416400909423828,0.0,-0.70361328125,0.2818927764892578
-18.25,72.0,989.4002075195312,21.40204620361328,0.020703250542283058,0.07070261985063553,0.2,36.0,1d 12h,2021-03-12 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-18.25,72.0,990.2966918945312,21.035127639770508,0.0,-0.896484375,0.36691856384277344
-18.75,71.25,986.4578247070312,21.294492721557617,0.01953534223139286,0.07362045347690582,0.2,42.0,1d 18h,2021-03-12 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-18.75,71.25,987.4039306640625,21.175867080688477,0.0,-0.94610595703125,0.11862564086914062
-19.0,71.25,988.93896484375,21.839414596557617,0.022024668753147125,0.08578146994113922,0.2,48.0,2d,2021-03-12 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-19.0,71.25,990.20556640625,21.500537872314453,0.0,-1.2666015625,0.33887672424316406
-19.5,71.0,987.2357788085938,21.667625427246094,0.021911263465881348,0.07831675559282303,0.2,54.0,2d 6h,2021-03-13 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-19.5,70.75,988.5206298828125,21.093482971191406,26.204235547273534,-1.28485107421875,0.5741424560546875
-19.75,70.75,987.9674072265625,21.69892120361328,0.020464586094021797,0.08408895134925842,0.2,60.0,2d 12h,2021-03-13 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-19.75,70.75,989.4249267578125,21.397056579589844,0.0,-1.45751953125,0.3018646240234375
-20.25,70.75,986.3961791992188,21.402843475341797,0.021091362461447716,0.08608324080705643,0.2,66.0,2d 18h,2021-03-13 12:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-20.25,70.5,987.7581176757812,21.042236328125,26.08052671562838,-1.3619384765625,0.3606071472167969
-20.5,70.5,988.22119140625,20.572690963745117,0.01961464434862137,0.08314335346221924,0.2,72.0,3d,2021-03-13 18:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-20.5,70.5,989.8787231445312,20.234222412109375,0.0,-1.65753173828125,0.3384685516357422
-20.75,70.75,986.3381958007812,20.02435302734375,0.01911129802465439,0.07630733400583267,0.2,78.0,3d 6h,2021-03-14 00:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-20.5,70.5,987.9324340820312,19.46046257019043,38.074295642642745,-1.59423828125,0.5638904571533203
-20.75,70.75,988.2979736328125,20.01933479309082,0.016831057146191597,0.08028081059455872,0.2,84.0,3d 12h,2021-03-14 06:00:00,1,461,-17.25,75.0,988.2232055664062,/share/prj-4d/graphcast_shared/data/ClimateNetLarge/TC_labels_cleaned/2021-03-11T00:00:00.000000000.nc,2021-03-11 00:00:00,0.0,plots/malins_experiments/pertubation_experiments/TC/Node_Hierarchy_Level_M6/pertubation_threshold_0.8/2021-03-10T18/data/gamma_0.2.nc,-20.75,70.75,990.4739990234375,19.352890014648438,0.0,-2.176025390625,0.6664447784423828
